City,Criteria ID,State,DMA Region,DMA Region Code
Wardell,1020665,Missouri,"Paducah, KY-Cape Girardeau, MO-Harrisburg-Mount Vernon, IL",632
Warrensburg,1020666,Missouri,"Kansas City, MO",616
Warrenton,1020667,Missouri,"St. Louis, MO",609
Warsaw,1020668,Missouri,"Springfield, MO",619
Washburn,1020669,Missouri,"Springfield, MO",619
Washington,1020670,Missouri,"St. Louis, MO",609
Waynesville,1020671,Missouri,"Springfield, MO",619
Weaubleau,1020672,Missouri,"Springfield, MO",619
Webb City,1020673,Missouri,"Joplin, MO-Pittsburg, KS",603
Wellington,1020674,Missouri,"Kansas City, MO",616
Wellsville,1020675,Missouri,"Columbia-Jefferson City, MO",604
Wentzville,1020676,Missouri,"St. Louis, MO",609
West Plains,1020677,Missouri,"Springfield, MO",619
Weston,1020678,Missouri,"Kansas City, MO",616
Westphalia,1020679,Missouri,"Columbia-Jefferson City, MO",604
Wheatland,1020680,Missouri,"Springfield, MO",619
Wheaton,1020681,Missouri,"Springfield, MO",619
Whiteman Air Force Base,1020682,Missouri,"Kansas City, MO",616
Willard,1020683,Missouri,"Springfield, MO",619
Willow Springs,1020684,Missouri,"Springfield, MO",619
Windsor,1020685,Missouri,"Kansas City, MO",616
Winfield,1020686,Missouri,"St. Louis, MO",609
Winona,1020687,Missouri,"Springfield, MO",619
Winston,1020688,Missouri,"Kansas City, MO",616
Wright City,1020689,Missouri,"St. Louis, MO",609
Wyaconda,1020690,Missouri,"Quincy, IL-Hannibal, MO-Keokuk, IA",717
Zalma,1020691,Missouri,"Paducah, KY-Cape Girardeau, MO-Harrisburg-Mount Vernon, IL",632
Affton,9051497,Missouri,"St. Louis, MO",609
Bellefontaine Neighbors,9051576,Missouri,"St. Louis, MO",609
Berkeley,9051589,Missouri,"St. Louis, MO",609
Brentwood,9051635,Missouri,"St. Louis, MO",609
Clayton,9051738,Missouri,"St. Louis, MO",609
Concord,9051761,Missouri,"St. Louis, MO",609
Crestwood,9051787,Missouri,"St. Louis, MO",609
Creve Coeur,9051789,Missouri,"St. Louis, MO",609
Des Peres,9051830,Missouri,"St. Louis, MO",609
Ferguson,9051942,Missouri,"St. Louis, MO",609
Gladstone,9052025,Missouri,"Kansas City, MO",616
Jennings,9052203,Missouri,"St. Louis, MO",609
Kirkwood,9052245,Missouri,"St. Louis, MO",609
Ladue,9052256,Missouri,"St. Louis, MO",609
Manchester,9052375,Missouri,"St. Louis, MO",609
Maplewood,9052390,Missouri,"St. Louis, MO",609
Mehlville,9052416,Missouri,"St. Louis, MO",609
Murphy,9052496,Missouri,"St. Louis, MO",609
Normandy,9052527,Missouri,"St. Louis, MO",609
North Kansas City,9052542,Missouri,"Kansas City, MO",616
Oakville,9052587,Missouri,"St. Louis, MO",609
Olivette,9052598,Missouri,"St. Louis, MO",609
Overland,9052616,Missouri,"St. Louis, MO",609
Parkville,9052642,Missouri,"Kansas City, MO",616
Raytown,9052731,Missouri,"Kansas City, MO",616
Richmond Heights,9052744,Missouri,"St. Louis, MO",609
Spanish Lake,9052894,Missouri,"St. Louis, MO",609
Saint John,9052916,Missouri,"St. Louis, MO",609
Sunset Hills,9052946,Missouri,"St. Louis, MO",609
Town and Country,9052999,Missouri,"St. Louis, MO",609
University City,9053026,Missouri,"St. Louis, MO",609
Webster Groves,9053090,Missouri,"St. Louis, MO",609
Weldon Spring,9053096,Missouri,"St. Louis, MO",609
Wildwood,9053163,Missouri,"St. Louis, MO",609
Aberdeen,1020692,Mississippi,"Columbus-Tupelo-West Point, MS",673
Amory,1020693,Mississippi,"Columbus-Tupelo-West Point, MS",673
Ashland,1020694,Mississippi,"Memphis, TN",640
Baldwyn,1020695,Mississippi,"Columbus-Tupelo-West Point, MS",673
Batesville,1020696,Mississippi,"Memphis, TN",640
Bay Saint Louis,1020697,Mississippi,"New Orleans, LA",622
Bay Springs,1020698,Mississippi,"Hattiesburg-Laurel, MS",710
Belzoni,1020699,Mississippi,"Jackson, MS",718
Benoit,1020700,Mississippi,"Greenwood-Greenville, MS",647
Biloxi,1020701,Mississippi,"Biloxi-Gulfport, MS",746
Blue Mountain,1020702,Mississippi,"Memphis, TN",640
Booneville,1020703,Mississippi,"Columbus-Tupelo-West Point, MS",673
Brandon,1020704,Mississippi,"Jackson, MS",718
Brookhaven,1020705,Mississippi,"Jackson, MS",718
Byhalia,1020706,Mississippi,"Memphis, TN",640
Caledonia,1020707,Mississippi,"Columbus-Tupelo-West Point, MS",673
Calhoun City,1020708,Mississippi,"Columbus-Tupelo-West Point, MS",673
Canton,1020709,Mississippi,"Jackson, MS",718
Carriere,1020710,Mississippi,"New Orleans, LA",622
Carrollton,1020711,Mississippi,"Greenwood-Greenville, MS",647
Carthage,1020712,Mississippi,"Jackson, MS",718
Centreville,1020713,Mississippi,"Baton Rouge, LA",716
Charleston,1020714,Mississippi,"Greenwood-Greenville, MS",647
Clarksdale,1020715,Mississippi,"Memphis, TN",640
Cleveland,1020716,Mississippi,"Greenwood-Greenville, MS",647
Clinton,1020717,Mississippi,"Jackson, MS",718
Coffeeville,1020718,Mississippi,"Columbus-Tupelo-West Point, MS",673
Collins,1020719,Mississippi,"Hattiesburg-Laurel, MS",710
Columbia,1020720,Mississippi,"Hattiesburg-Laurel, MS",710
Columbus,1020721,Mississippi,"Columbus-Tupelo-West Point, MS",673
Conehatta,1020722,Mississippi,"Meridian, MS",711
Corinth,1020723,Mississippi,"Memphis, TN",640
De Kalb,1020724,Mississippi,"Meridian, MS",711
Decatur,1020725,Mississippi,"Meridian, MS",711
Diamondhead,1020726,Mississippi,"New Orleans, LA",622
Durant,1020727,Mississippi,"Jackson, MS",718
Ecru,1020728,Mississippi,"Columbus-Tupelo-West Point, MS",673
Elliott,1020729,Mississippi,"Greenwood-Greenville, MS",647
Ellisville,1020730,Mississippi,"Hattiesburg-Laurel, MS",710
Enterprise,1020731,Mississippi,"Meridian, MS",711
Eupora,1020732,Mississippi,"Columbus-Tupelo-West Point, MS",673
Fayette,1020733,Mississippi,"Jackson, MS",718
Flowood,1020734,Mississippi,"Jackson, MS",718
Forest,1020735,Mississippi,"Jackson, MS",718
Fulton,1020736,Mississippi,"Columbus-Tupelo-West Point, MS",673
Gautier,1020737,Mississippi,"Biloxi-Gulfport, MS",746
Golden,1020738,Mississippi,"Columbus-Tupelo-West Point, MS",673
Goodman,1020739,Mississippi,"Jackson, MS",718
Greenville,1020740,Mississippi,"Greenwood-Greenville, MS",647
Greenwood,1020741,Mississippi,"Greenwood-Greenville, MS",647
Grenada,1020742,Mississippi,"Greenwood-Greenville, MS",647
Gulfport,1020743,Mississippi,"Biloxi-Gulfport, MS",746
Guntown,1020744,Mississippi,"Columbus-Tupelo-West Point, MS",673
Hamilton,1020745,Mississippi,"Columbus-Tupelo-West Point, MS",673
Hattiesburg,1020746,Mississippi,"Hattiesburg-Laurel, MS",710
Hazlehurst,1020747,Mississippi,"Jackson, MS",718
Heidelberg,1020748,Mississippi,"Hattiesburg-Laurel, MS",710
Hernando,1020749,Mississippi,"Memphis, TN",640
Hollandale,1020750,Mississippi,"Greenwood-Greenville, MS",647
Holly Springs,1020751,Mississippi,"Memphis, TN",640
Horn Lake,1020752,Mississippi,"Memphis, TN",640
New Houlka,1020753,Mississippi,"Columbus-Tupelo-West Point, MS",673
Houston,1020754,Mississippi,"Columbus-Tupelo-West Point, MS",673
Hurley,1020755,Mississippi,"Biloxi-Gulfport, MS",746
Indianola,1020756,Mississippi,"Greenwood-Greenville, MS",647
Inverness,1020757,Mississippi,"Greenwood-Greenville, MS",647
Itta Bena,1020758,Mississippi,"Greenwood-Greenville, MS",647
Iuka,1020759,Mississippi,"Columbus-Tupelo-West Point, MS",673
Jackson,1020760,Mississippi,"Jackson, MS",718
Kiln,1020761,Mississippi,"New Orleans, LA",622
Kosciusko,1020762,Mississippi,"Jackson, MS",718
Lake,1020763,Mississippi,"Jackson, MS",718
Lauderdale,1020764,Mississippi,"Meridian, MS",711
Laurel,1020765,Mississippi,"Hattiesburg-Laurel, MS",710
Leakesville,1020766,Mississippi,"Mobile, AL-Pensacola (Ft. Walton Beach), FL",686
Leland,1020767,Mississippi,"Greenwood-Greenville, MS",647
Lexington,1020768,Mississippi,"Jackson, MS",718
Liberty,1020769,Mississippi,"Baton Rouge, LA",716
Long Beach,1020770,Mississippi,"Biloxi-Gulfport, MS",746
Louisville,1020771,Mississippi,"Columbus-Tupelo-West Point, MS",673
Lucedale,1020772,Mississippi,"Mobile, AL-Pensacola (Ft. Walton Beach), FL",686
Lumberton,1020773,Mississippi,"Hattiesburg-Laurel, MS",710
Maben,1020774,Mississippi,"Columbus-Tupelo-West Point, MS",673
Macon,1020775,Mississippi,"Columbus-Tupelo-West Point, MS",673
Madison,1020776,Mississippi,"Jackson, MS",718
Magee,1020777,Mississippi,"Jackson, MS",718
Magnolia,1020778,Mississippi,"Jackson, MS",718
Marks,1020779,Mississippi,"Memphis, TN",640
Mathiston,1020780,Mississippi,"Columbus-Tupelo-West Point, MS",673
McCondy,1020781,Mississippi,"Columbus-Tupelo-West Point, MS",673
McComb,1020782,Mississippi,"Jackson, MS",718
Mendenhall,1020783,Mississippi,"Jackson, MS",718
Meridian,1020784,Mississippi,"Meridian, MS",711
Mississippi State University,1020785,Mississippi,"Columbus-Tupelo-West Point, MS",673
Moorhead,1020786,Mississippi,"Greenwood-Greenville, MS",647
Morton,1020787,Mississippi,"Jackson, MS",718
Moss Point,1020788,Mississippi,"Biloxi-Gulfport, MS",746
Natchez,1020789,Mississippi,"Jackson, MS",718
New Albany,1020790,Mississippi,"Columbus-Tupelo-West Point, MS",673
Ocean Springs,1020791,Mississippi,"Biloxi-Gulfport, MS",746
Okolona,1020792,Mississippi,"Columbus-Tupelo-West Point, MS",673
Olive Branch,1020793,Mississippi,"Memphis, TN",640
Osyka,1020794,Mississippi,"Jackson, MS",718
Oxford,1020795,Mississippi,"Memphis, TN",640
Pascagoula,1020796,Mississippi,"Biloxi-Gulfport, MS",746
Pass Christian,1020797,Mississippi,"Biloxi-Gulfport, MS",746
Pearlington,1020798,Mississippi,"New Orleans, LA",622
Perkinston,1020799,Mississippi,"Biloxi-Gulfport, MS",746
Philadelphia,1020800,Mississippi,"Meridian, MS",711
Picayune,1020801,Mississippi,"New Orleans, LA",622
Pontotoc,1020802,Mississippi,"Columbus-Tupelo-West Point, MS",673
Poplarville,1020803,Mississippi,"New Orleans, LA",622
Port Gibson,1020804,Mississippi,"Jackson, MS",718
Prentiss,1020805,Mississippi,"Jackson, MS",718
Purvis,1020806,Mississippi,"Hattiesburg-Laurel, MS",710
Quitman,1020807,Mississippi,"Meridian, MS",711
Raleigh,1020808,Mississippi,"Jackson, MS",718
Raymond,1020809,Mississippi,"Jackson, MS",718
Richland,1020810,Mississippi,"Jackson, MS",718
Richton,1020811,Mississippi,"Hattiesburg-Laurel, MS",710
Ridgeland,1020812,Mississippi,"Jackson, MS",718
Rienzi,1020813,Mississippi,"Memphis, TN",640
Ripley,1020814,Mississippi,"Memphis, TN",640
Rolling Fork,1020815,Mississippi,"Jackson, MS",718
Scooba,1020816,Mississippi,"Meridian, MS",711
Senatobia,1020817,Mississippi,"Memphis, TN",640
Shannon,1020818,Mississippi,"Columbus-Tupelo-West Point, MS",673
Soso,1020819,Mississippi,"Hattiesburg-Laurel, MS",710
Southaven,1020820,Mississippi,"Memphis, TN",640
Star,1020821,Mississippi,"Jackson, MS",718
Starkville,1020822,Mississippi,"Columbus-Tupelo-West Point, MS",673
John C. Stennis Space Center,1020823,Mississippi,"New Orleans, LA",622
Summit,1020824,Mississippi,"Jackson, MS",718
Sunflower,1020825,Mississippi,"Greenwood-Greenville, MS",647
Tunica,1020827,Mississippi,"Memphis, TN",640
Tupelo,1020828,Mississippi,"Columbus-Tupelo-West Point, MS",673
Tylertown,1020829,Mississippi,"Jackson, MS",718
Union,1020830,Mississippi,"Meridian, MS",711
Vicksburg,1020832,Mississippi,"Jackson, MS",718
Walls,1020833,Mississippi,"Memphis, TN",640
Water Valley,1020834,Mississippi,"Columbus-Tupelo-West Point, MS",673
Waveland,1020835,Mississippi,"New Orleans, LA",622
Waynesboro,1020836,Mississippi,"Hattiesburg-Laurel, MS",710
Wesson,1020837,Mississippi,"Jackson, MS",718
West Point,1020838,Mississippi,"Columbus-Tupelo-West Point, MS",673
Wiggins,1020839,Mississippi,"Biloxi-Gulfport, MS",746
Winona,1020840,Mississippi,"Columbus-Tupelo-West Point, MS",673
Yazoo City,1020841,Mississippi,"Jackson, MS",718
Ackerman,9051494,Mississippi,"Columbus-Tupelo-West Point, MS",673
Byram,9051671,Mississippi,"Jackson, MS",718
Crystal Springs,9051796,Mississippi,"Jackson, MS",718
D Iberville,9051803,Mississippi,"Biloxi-Gulfport, MS",746
Florence,9051953,Mississippi,"Jackson, MS",718
Meadville,9052411,Mississippi,"Jackson, MS",718
Pearl,9052651,Mississippi,"Jackson, MS",718
Petal,9052664,Mississippi,"Hattiesburg-Laurel, MS",710
Vancleave,9053045,Mississippi,"Biloxi-Gulfport, MS",746
Absarokee,1020842,Montana,"Billings, MT",756
Anaconda,1020843,Montana,"Butte-Bozeman, MT",754
Arlee,1020844,Montana,"Missoula, MT",762
Ashland,1020845,Montana,"Billings, MT",756
Augusta,1020846,Montana,"Helena, MT",766
Bainville,1020847,Montana,"Minot-Bismarck-Dickinson(Williston), ND",687
Baker,1020848,Montana,"Minot-Bismarck-Dickinson(Williston), ND",687
Belgrade,1020849,Montana,"Butte-Bozeman, MT",754
Belt,1020850,Montana,"Great Falls, MT",755
Big Sky,1020851,Montana,"Butte-Bozeman, MT",754
Big Timber,1020852,Montana,"Billings, MT",756
Bigfork,1020853,Montana,"Missoula, MT",762
Billings,1020854,Montana,"Billings, MT",756
Black Eagle,1020855,Montana,"Great Falls, MT",755
Boulder,1020857,Montana,"Butte-Bozeman, MT",754
Box Elder,1020858,Montana,"Great Falls, MT",755
Bozeman,1020859,Montana,"Butte-Bozeman, MT",754
Bridger,1020860,Montana,"Billings, MT",756
Broadus,1020861,Montana,"Billings, MT",756
Brockton,1020862,Montana,"Minot-Bismarck-Dickinson(Williston), ND",687
Browning,1020863,Montana,"Great Falls, MT",755
Busby,1020864,Montana,"Billings, MT",756
Butte,1020865,Montana,"Butte-Bozeman, MT",754
Cascade,1020866,Montana,"Great Falls, MT",755
Chester,1020867,Montana,"Great Falls, MT",755
Chinook,1020868,Montana,"Great Falls, MT",755
Choteau,1020869,Montana,"Great Falls, MT",755
Circle,1020870,Montana,"Minot-Bismarck-Dickinson(Williston), ND",687
Clancy,1020871,Montana,"Butte-Bozeman, MT",754
Colstrip,1020872,Montana,"Billings, MT",756
Columbia Falls,1020873,Montana,"Missoula, MT",762
Columbus,1020874,Montana,"Billings, MT",756
Conrad,1020875,Montana,"Great Falls, MT",755
Corvallis,1020876,Montana,"Missoula, MT",762
Crow Agency,1020877,Montana,"Billings, MT",756
Culbertson,1020878,Montana,"Minot-Bismarck-Dickinson(Williston), ND",687
Cut Bank,1020879,Montana,"Great Falls, MT",755
Darby,1020880,Montana,"Missoula, MT",762
Deer Lodge,1020881,Montana,"Butte-Bozeman, MT",754
Dillon,1020882,Montana,"Butte-Bozeman, MT",754
East Helena,1020883,Montana,"Helena, MT",766
Ekalaka,1020884,Montana,"Rapid City, SD",764
Emigrant,1020885,Montana,"Billings, MT",756
Eureka,1020886,Montana,"Spokane, WA",881
Fairfield,1020887,Montana,"Great Falls, MT",755
Fairview,1020888,Montana,"Minot-Bismarck-Dickinson(Williston), ND",687
Fallon,1020889,Montana,"Glendive, MT",798
Fishtail,1020890,Montana,"Billings, MT",756
Florence,1020891,Montana,"Missoula, MT",762
Forsyth,1020892,Montana,"Billings, MT",756
Frenchtown,1020893,Montana,"Missoula, MT",762
Fromberg,1020894,Montana,"Billings, MT",756
Fort Benton,1020895,Montana,"Great Falls, MT",755
Gardiner,1020896,Montana,"Billings, MT",756
Glasgow,1020897,Montana,"Great Falls, MT",755
Glendive,1020898,Montana,"Glendive, MT",798
Great Falls,1020899,Montana,"Great Falls, MT",755
Hamilton,1020900,Montana,"Missoula, MT",762
Hardin,1020901,Montana,"Billings, MT",756
Harlem,1020902,Montana,"Great Falls, MT",755
Harlowton,1020903,Montana,"Billings, MT",756
Havre,1020904,Montana,"Great Falls, MT",755
Heart Butte,1020905,Montana,"Great Falls, MT",755
Helena,1020906,Montana,"Helena, MT",766
Hungry Horse,1020907,Montana,"Missoula, MT",762
Huntley,1020908,Montana,"Billings, MT",756
Hysham,1020909,Montana,"Billings, MT",756
Inverness,1020910,Montana,"Great Falls, MT",755
Joliet,1020911,Montana,"Billings, MT",756
Joplin,1020912,Montana,"Great Falls, MT",755
Kalispell,1020913,Montana,"Missoula, MT",762
Kila,1020914,Montana,"Missoula, MT",762
Lakeside,1020915,Montana,"Missoula, MT",762
Lame Deer,1020916,Montana,"Billings, MT",756
Laurel,1020917,Montana,"Billings, MT",756
Lewistown,1020918,Montana,"Great Falls, MT",755
Libby,1020919,Montana,"Spokane, WA",881
Lincoln,1020920,Montana,"Helena, MT",766
Livingston,1020921,Montana,"Billings, MT",756
Lodge Grass,1020922,Montana,"Billings, MT",756
Lolo,1020923,Montana,"Missoula, MT",762
Malmstrom Air Force Base,1020924,Montana,"Great Falls, MT",755
Manhattan,1020925,Montana,"Butte-Bozeman, MT",754
Medicine Lake,1020926,Montana,"Minot-Bismarck-Dickinson(Williston), ND",687
Melstone,1020927,Montana,"Billings, MT",756
Miles City,1020928,Montana,"Billings, MT",756
Missoula,1020929,Montana,"Missoula, MT",762
Moore,1020930,Montana,"Great Falls, MT",755
Opheim,1020931,Montana,"Great Falls, MT",755
Ovando,1020932,Montana,"Butte-Bozeman, MT",754
Pablo,1020933,Montana,"Missoula, MT",762
Paradise,1020934,Montana,"Missoula, MT",762
Philipsburg,1020935,Montana,"Missoula, MT",762
Plains,1020936,Montana,"Missoula, MT",762
Plentywood,1020937,Montana,"Minot-Bismarck-Dickinson(Williston), ND",687
Polson,1020938,Montana,"Missoula, MT",762
Poplar,1020939,Montana,"Minot-Bismarck-Dickinson(Williston), ND",687
Pryor,1020940,Montana,"Billings, MT",756
Rapelje,1020941,Montana,"Billings, MT",756
Red Lodge,1020942,Montana,"Billings, MT",756
Reed Point,1020943,Montana,"Billings, MT",756
Rexford,1020944,Montana,"Spokane, WA",881
Ronan,1020945,Montana,"Missoula, MT",762
Roundup,1020946,Montana,"Billings, MT",756
Roy,1020947,Montana,"Great Falls, MT",755
Rudyard,1020948,Montana,"Great Falls, MT",755
Saco,1020949,Montana,"Great Falls, MT",755
Sand Coulee,1020950,Montana,"Great Falls, MT",755
Scobey,1020952,Montana,"Great Falls, MT",755
Shelby,1020953,Montana,"Great Falls, MT",755
Shepherd,1020954,Montana,"Billings, MT",756
Sheridan,1020955,Montana,"Butte-Bozeman, MT",754
Sidney,1020956,Montana,"Minot-Bismarck-Dickinson(Williston), ND",687
Saint Xavier,1020957,Montana,"Billings, MT",756
Stevensville,1020958,Montana,"Missoula, MT",762
Superior,1020959,Montana,"Missoula, MT",762
Terry,1020960,Montana,"Glendive, MT",798
Thompson Falls,1020961,Montana,"Missoula, MT",762
Three Forks,1020962,Montana,"Butte-Bozeman, MT",754
Townsend,1020963,Montana,"Helena, MT",766
Trout Creek,1020964,Montana,"Missoula, MT",762
Turner,1020965,Montana,"Great Falls, MT",755
Twin Bridges,1020966,Montana,"Butte-Bozeman, MT",754
Victor,1020967,Montana,"Missoula, MT",762
West Yellowstone,1020969,Montana,"Butte-Bozeman, MT",754
Westby,1020970,Montana,"Minot-Bismarck-Dickinson(Williston), ND",687
White Sulphur Springs,1020971,Montana,"Billings, MT",756
Whitefish,1020972,Montana,"Missoula, MT",762
Whitehall,1020973,Montana,"Butte-Bozeman, MT",754
Wibaux,1020974,Montana,"Minot-Bismarck-Dickinson(Williston), ND",687
Willow Creek,1020975,Montana,"Butte-Bozeman, MT",754
Wilsall,1020976,Montana,"Billings, MT",756
Winifred,1020977,Montana,"Great Falls, MT",755
Winnett,1020978,Montana,"Billings, MT",756
Wolf Point,1020979,Montana,"Minot-Bismarck-Dickinson(Williston), ND",687
Zortman,1020980,Montana,"Great Falls, MT",755
Ennis,9051908,Montana,"Butte-Bozeman, MT",754
Aberdeen,1020981,North Carolina,"Raleigh-Durham (Fayetteville), NC",560
Advance,1020982,North Carolina,"Greensboro-High Point-Winston Salem, NC",518
Ahoskie,1020983,North Carolina,"Norfolk-Portsmouth-Newport News,VA",544
Albemarle,1020984,North Carolina,"Charlotte, NC",517
Alliance,1020985,North Carolina,"Greenville-New Bern-Washington, NC",545
Andrews,1020986,North Carolina,"Chattanooga, TN",575
Angier,1020987,North Carolina,"Raleigh-Durham (Fayetteville), NC",560
Apex,1020988,North Carolina,"Raleigh-Durham (Fayetteville), NC",560
Arden,1020989,North Carolina,"Greenville-Spartanburg, SC-Asheville, NC-Anderson, SC",567
Asheboro,1020990,North Carolina,"Greensboro-High Point-Winston Salem, NC",518
Asheville,1020991,North Carolina,"Greenville-Spartanburg, SC-Asheville, NC-Anderson, SC",567
Atlantic Beach,1020993,North Carolina,"Greenville-New Bern-Washington, NC",545
Aulander,1020994,North Carolina,"Greenville-New Bern-Washington, NC",545
Aurora,1020995,North Carolina,"Greenville-New Bern-Washington, NC",545
Avon,1020996,North Carolina,"Norfolk-Portsmouth-Newport News,VA",544
Aydlett,1020997,North Carolina,"Norfolk-Portsmouth-Newport News,VA",544
Bailey,1020998,North Carolina,"Raleigh-Durham (Fayetteville), NC",560
Bakersville,1020999,North Carolina,"Greenville-Spartanburg, SC-Asheville, NC-Anderson, SC",567
Banner Elk,1021000,North Carolina,"Charlotte, NC",517
Barco,1021001,North Carolina,"Norfolk-Portsmouth-Newport News,VA",544
Barnardsville,1021002,North Carolina,"Greenville-Spartanburg, SC-Asheville, NC-Anderson, SC",567
Bath,1021003,North Carolina,"Greenville-New Bern-Washington, NC",545
Bayboro,1021005,North Carolina,"Greenville-New Bern-Washington, NC",545
Beaufort,1021006,North Carolina,"Greenville-New Bern-Washington, NC",545
Belews Creek,1021007,North Carolina,"Greensboro-High Point-Winston Salem, NC",518
Belhaven,1021008,North Carolina,"Greenville-New Bern-Washington, NC",545
Belmont,1021009,North Carolina,"Charlotte, NC",517
Benson,1021010,North Carolina,"Raleigh-Durham (Fayetteville), NC",560
Bessemer City,1021011,North Carolina,"Charlotte, NC",517
Black Creek,1021012,North Carolina,"Raleigh-Durham (Fayetteville), NC",560
Black Mountain,1021013,North Carolina,"Greenville-Spartanburg, SC-Asheville, NC-Anderson, SC",567
